"occ_id","Record.ID","Data.Resource.ID","Data.Resource.Name","Institution.ID","Institution","Collection.ID","Collection","Licence","Catalogue.Number","Taxon.Concept.GUID","Scientific.Name...original","Vernacular.name...original","Scientific.Name","Taxon.Rank","Vernacular.name","Kingdom","Phylum","Class","Order","Family","Genus","Species","Institution.Code","Collection.Code","Locality","Latitude...original","Longitude...original","Geodetic.datum...original","Latitude","Longitude","Coordinate.Uncertainty.in.Metres","Country...parsed","State...parsed","Minimum.elevation.in.meters","Maximum.elevation.in.meters","Minimum.depth.in.meters","Maximum.depth.in.meters","Individual.count","Year","Month","Basis.Of.Record","Basis.Of.Record...original","Occurrence.status","Sex","Taxonomic.Quality","Location.Quality","Collector","identified._.by","identified._.date","Record.number","raw._.sampling._.protocol","event._.id","Occurrence.status.assumed.to.be.present","Coordinates.are.out.of.range.for.species","Coordinates.dont.match.supplied.country","Day.and.month.transposed","Depth.value.supplied.in.feet","Depth.value.non.numeric","Depth.out.of.range","First.of.the.month","First.of.the.year","Identification.date.before.occurrence.date","Incomplete.collection.date","Invalid.collection.date","Name.not.in.national.checklists","Name.not.recognised","Collector.name.unparseable","Supplied.country.not.recognised","Kingdom.not.recognised","Type.status.not.recognised","Unrecognized.geodetic.datum","valid_coord",".val",".equ",".zer",".cap",".cen",".sea",".otl",".gbf",".inst",".summary"
"occ_404","5ab5bed7-cc3b-4ce2-ae3d-00ea164340ef","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",11170,170053,"Astyanax",NA,"Astyanax","genus","Astynaxes","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","","MNRJ","ICTIOLOGIAMNRJ","Grota do Barro Branco, Lagoa do Jequiá, São Miguel dos Campos, AL",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"1",1983,11,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","","D.M. Teixeira","","",NA,NA,"DMT83110701","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"occ_405","59b477d8-b5f8-4d67-b8c7-fd3b0ddafe1a","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",24077,264352,"Astyanax hastatus",NA,"Astyanax hastatus","species","","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax hastatus","MNRJ","ICTIOLOGIAMNRJ","córrego afluente do Itauninhas (bacia do rio Itaúnas), ES",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"4",1997,11,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","","","F.A.G.Melo","2014-01-01",NA,NA,"RLT97110701","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"occ_406","2ceac6c9-1398-424f-bf81-31e37e3a789c","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",28284,170053,"Astyanax",NA,"Astyanax","genus","Astynaxes","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","","MNRJ","ICTIOLOGIAMNRJ","córrego Sulino (tributário do rio dos Pilões), Núcleo Caboclos, Parque Estadual do Alto Ribeira, Iporanga",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"13",2000,5,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","","Projeto BIOTA/FAPESP","O.T.Oyakawa","2005-01-01",NA,NA,"BIOTA2000051001","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"occ_407","26cfa03f-095d-488c-be71-7235ff5c3454","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",29569,170053,"Astyanax",NA,"Astyanax","genus","Astynaxes","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","","MNRJ","ICTIOLOGIAMNRJ","riacho (sub-drenagem de Juruena) na estrada MT-208, 1km a oeste da balsa de Ariel, fazenda São Nicolau, município **",-9.878333333,-58.24444444,"unknown",-9.878333333,-58.24444444,NA,"",NA,NA,NA,NA,NA,"1",2006,5,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","true","P.A.Buckup,L.F.S.Ingenito,I.L.Assumpção, *","M.N.Mehanna","2006-01-01",NA,NA,"PAB2006050601","true","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true","false","false","true",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"occ_408","21eb340c-ca14-4ad0-8676-9b3799fac593","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",5665,233203,"Astyanax fasciatus",NA,"Astyanax fasciatus","species","Mexican tetra","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax fasciatus","MNRJ","ICTIOLOGIAMNRJ","riacho dos Pardos (afl. do rio Canoinhas), Faz. dos Pardos, Três Barras, Município de Canoinhas, Sta. Catarina",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"12",1949,5,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","","Antenor L. de Carvalho","H.Travassos","1949-01-01",NA,NA,"ALC49050001","true","false","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false","false","false",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"occ_409","1867b3ca-3601-4978-81cd-b044d656c381","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",23324,170053,"Astyanax",NA,"Astyanax","genus","Astynaxes","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","","MNRJ","ICTIOLOGIAMNRJ","córrego Paiol Grande, bacia do rio Sapucaí",-22.67611111,-45.68333333,"unknown",-22.67611111,-45.68333333,NA,"",NA,NA,NA,NA,NA,"6",2002,5,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","true","L.H.Silva","F.A.G.Melo","2002-01-01",NA,NA,"LHS2002051501","true","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true","false","false","true",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"occ_410","59772da0-267e-44c1-9dc3-05947de5be8d","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",11179,170053,"Astyanax",NA,"Astyanax","genus","Astynaxes","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","","MNRJ","ICTIOLOGIAMNRJ","rio Pregão (afluente do rio Urupa), perto de Mirante da Serra, rodovia BR-470, linha 81, Vila Nova União",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"3",1983,11,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","","A.C.Domingos","","",NA,NA,"PPN83110004","true","false","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false","false","false",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"occ_411","5580d45d-45d8-437e-a066-5970a5140a1f","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",2670,170053,"Astyanax",NA,"Astyanax","genus","Astynaxes","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","","MNRJ","ICTIOLOGIAMNRJ","Porto Espiridião, Rio Jauru",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"2",1908,11,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","","A. Miranda Ribeiro","","",NA,NA,"CR2670","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"occ_412","6b1b5373-0c12-4686-8a25-bfcba1a06f42","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",25834,170053,"Astyanax",NA,"Astyanax","genus","Astynaxes","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","","MNRJ","ICTIOLOGIAMNRJ","Arroio Saldanha (PETROBRÁS-REPAR), Araucária, PR",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"5",2001,10,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","","F.X.Wegbecher","","",NA,NA,"FXW2001101401","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"occ_413","69a6915b-880a-44e0-bcbb-ad2ab6d9c57b","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",16632,138615,"Astyanax scabripinnis",NA,"Astyanax scabripinnis","species","Piaba sulana","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax scabripinnis","MNRJ","ICTIOLOGIAMNRJ","rio Aventureiro (afluente margem esquerda rio Paraíba do Sul), próximo a Marinópolis",-21.76666667,-42.75,"unknown",-21.76666667,-42.75,NA,"",NA,NA,NA,NA,NA,"58",1988,10,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","true","E.P.Caramaschi et al.","","",NA,NA,"PPS8810064","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"occ_414","6c346416-783c-465c-852a-9f8a3a2b6e46","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",5054,138615,"Astyanax scabripinnis",NA,"Astyanax scabripinnis","species","Piaba sulana","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax scabripinnis","MNRJ","ICTIOLOGIAMNRJ","córrego do cemitério, afl. do r. Timbuí, Sta Tereza, Munic. de Sta Tereza, Esp. Santo",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"10",1943,8,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","","Paulo de Miranda Ribeiro","L.M. Sarmento Soares","2011-01-01",NA,NA,"PMR43082901","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"occ_415","682e8e4b-42db-4f8b-8b86-8d159a342e68","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",17149,264352,"Astyanax hastatus",NA,"Astyanax hastatus","species","","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax hastatus","MNRJ","ICTIOLOGIAMNRJ","rio Paraíba do Sul, margem direita, junto à foz do rio Calçado, mun. Três Rios, RJ",-22.1,-43.06666667,"unknown",-22.1,-43.06666667,NA,"",NA,NA,NA,NA,NA,"2",1988,10,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","true","E.P.Caramaschi et al.","F.A.G.Melo","2014-01-01",NA,NA,"PPS881029021","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"occ_416","671aabf1-bc5a-41d8-94bf-7cbba8306d38","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",12428,138494,"Astyanax kullanderi",NA,"Astyanax kullanderi","species","Lambari","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax kullanderi","MNRJ","ICTIOLOGIAMNRJ","riacho afluente do rio Perdidos, drenagem do rio das Mortes, próximo á BR-070, 10Km O. de Primavera do Leste",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"5",1989,10,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","","S.O.Kullander et al.","Costa","",NA,NA,"SOK89101901","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","true","false",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"occ_417","29baf5d7-7c61-4590-95bd-c9a9462c1969","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",30869,170053,"Astyanax rutilus",NA,"Astyanax","genus","Astynaxes","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","","MNRJ","ICTIOLOGIAMNRJ","La Plata river",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"3",1845,9,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","","Kroyer","F.A.G.Melo","2005-01-01",NA,NA,"K1845091101","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"occ_418","35aacd2e-a0b6-4cf7-9a82-c59ab63c6c6d","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",18006,170053,"Astyanax",NA,"Astyanax","genus","Astynaxes","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","","MNRJ","ICTIOLOGIAMNRJ","""""""Córrego do Romão"""", localidade Romão, Mun. Cambuci, a 2 km da BR-393""",-21.55833333,-41.91666667,"unknown",-21.55833333,-41.91666667,NA,"",NA,NA,NA,NA,NA,"12",1982,1,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","true","","","",NA,NA,"Z82011601","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"occ_419","533ef5b1-740a-4a69-b767-7f968ca45fe9","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",21781,233148,"Astyanax lacustris",NA,"Astyanax lacustris","species","Tambiú","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax lacustris","MNRJ","ICTIOLOGIAMNRJ","rio Paraguaçu, Cascavel, BA",-13.26333333,-41.39166667,"unknown",-13.26333333,-41.39166667,NA,"",NA,NA,NA,NA,NA,"44",1999,11,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","true","A.Clistenes","A.Clistenes","2001-01-01",NA,NA,"ACAS99111102","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"occ_420","25dcca75-108b-47ee-99ad-45abece45703","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",16348,233203,"Astyanax fasciatus",NA,"Astyanax fasciatus","species","Mexican tetra","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax fasciatus","MNRJ","ICTIOLOGIAMNRJ","canal artificial de captação de água na m. d. do rio São Francisco em Mocambinho",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"1",1989,12,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","","J.C.oliveira","J.C. Oliveira","1990-01-01",NA,NA,"PIJ89121202","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"occ_421","25caa5fa-a0e1-47b1-8eac-16b49ef346f8","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",28992,264352,"Astyanax hastatus",NA,"Astyanax hastatus","species","","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax hastatus","MNRJ","ICTIOLOGIAMNRJ","rio Camorim, Parque Estadual da Pedra Branca, Jacarepaguá",-22.97416667,-43.41472222,"unknown",-22.97416667,-43.41472222,NA,"",NA,NA,NA,NA,NA,"1",2003,12,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","true","M.L.Souza,S.Barbosa,S.A.P.M.Fraga, *","B.C.Dias","2005-01-01",NA,NA,"T20031219CAM08","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"occ_422","80b78afb-bc5f-48ac-b87d-6565585303b4","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",29022,138703,"Astyanax intermedius",NA,"Astyanax intermedius","species","","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax intermedius","MNRJ","ICTIOLOGIAMNRJ","rio Lombardia, Santa Teresa, ES",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"43",2005,7,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","","R.L.Teixeira","F.G.Melo","2014-01-01",NA,NA,"RLT2005073002","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"occ_423","4e975980-6e97-479c-976d-4e9397aca4d5","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",22701,170053,"Astyanax",NA,"Astyanax","genus","Astynaxes","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","","MNRJ","ICTIOLOGIAMNRJ","riacho Cachoeirinha, Utinga, Ba",-12.23638889,-41.16222222,"unknown",-12.23638889,-41.16222222,NA,"",NA,NA,NA,NA,NA,"169",1999,11,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","true","A.Clistenes","A.Clistenes","2000-01-01",NA,NA,"ACAS99110904","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"occ_424","4e80bf5b-ee08-45fb-894a-1a0e834eee10","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",22103,233203,"Astyanax fasciatus",NA,"Astyanax fasciatus","species","Mexican tetra","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax fasciatus","MNRJ","ICTIOLOGIAMNRJ","rio Una, Itaetê, BA",-12.93638889,-41.06583333,"unknown",-12.93638889,-41.06583333,NA,"",NA,NA,NA,NA,NA,"200",1999,11,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","true","A.Clistenes","A.Clistenes","2001-01-01",NA,NA,"ACAS99111001","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"occ_425","22b4d846-8011-422c-9544-597c328d8328","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",21630,233203,"Astyanax fasciatus",NA,"Astyanax fasciatus","species","Mexican tetra","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax fasciatus","MNRJ","ICTIOLOGIAMNRJ","rio Mogi-Guaçú, Est. Experimental de Biologia e Piscicultura, Pirassununga, São Paulo",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"49",1946,12,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","","Lauro Travassos","F.A.G.Melo","2001-01-01",NA,NA,"LT46120101","true","false","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false","false","false",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"occ_426","204117fd-6be4-4fdf-ad15-7e0bc6f0e063","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",19589,233203,"Astyanax fasciatus",NA,"Astyanax fasciatus","species","Mexican tetra","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax fasciatus","MNRJ","ICTIOLOGIAMNRJ","rio Mogi-Guaçu, Emas próximo ao Município de Pirassununga, São Paulo",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"4",1946,12,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","","L.Travassos","F.A.G.Melo","1999-01-01",NA,NA,"LT46121501","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"occ_427","7c8f2183-659b-4d48-9509-104df2f4022e","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",21238,233203,"Astyanax fasciatus",NA,"Astyanax fasciatus","species","Mexican tetra","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax fasciatus","MNRJ","ICTIOLOGIAMNRJ","açude da Bomba, cidade de Serrinha, BA",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"72",1951,7,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","","","F.A.G.Melo","2001-01-01",NA,NA,"Z51070501","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
